"dataset","dataset_size","model_id","eps_targeted","delta","bs","epochs","lr","C","sampling_rate","sigma","trainable_parameters","training_loss","training_accuracy","test_loss","test_accuracy"
"IMDB",25000,"SimpleLSTM",7.5,1e-05,11120,400,2.95312274565819,7.89302782320592,0.4448,7.3779296875,244514,25.7586318161826,0.644988705266912,35.3380090155792,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,16896,185,7.0486923219445,7.56912701904729,0.67584,6.162109375,244514,92.6906229851235,0.497433857171275,33.1115646221924,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,192,395,1.03421262628041,9.5455150230279,0.00768,1.295166015625,244514,NA,0.493588975434392,NA,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,496,30,4.40735990288225,6.85666409145368,0.01984,0.8123779296875,244514,NA,0.504358953851076,NA,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,13920,40,4.60051895242027,5.0262200128752,0.5568,2.96142578125,244514,39.5594149388295,0.503448550811306,15.5580729668427,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,12112,115,0.0522939785643099,3.18519339843629,0.48448,4.0234375,244514,0.690283752679825,0.565548902195609,0.690440571136475,0.56724
"IMDB",25000,"SimpleLSTM",7.5,1e-05,5696,470,8.17553745906978,6.09303560687871,0.22784,6.2109375,244514,75.6125671299844,0.57968806383064,134.828078371582,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,3056,330,7.0395794883454,0.653377259488668,0.12224,3.92333984375,244514,0.561278789544204,0.837784411812167,0.599390534733534,0.82976
"IMDB",25000,"SimpleLSTM",7.5,1e-05,3776,295,5.7919285585431,5.71102691099316,0.15104,4.19921875,244514,31.91594386591,0.501391297334355,1.6609633553271,0.50016
"IMDB",25000,"SimpleLSTM",7.5,1e-05,6224,480,4.54934950553231,6.25534027808144,0.24896,6.26953125,244514,45.168635236526,0.549948178266762,98.0675110788345,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,10448,240,5.73464272954589,1.46684029507115,0.41792,5.7421875,244514,0.797681470259825,0.6097305991154,4.25864572854217,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,7968,55,3.77456327438946,8.91847785117126,0.31872,2.50244140625,244514,69.5953378351382,0.547762218007183,40.1929485839844,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,4608,55,2.89921497303098,4.93472822806586,0.18432,2.08984375,244514,0.704957989445292,0.439992072929053,0.692956791698933,0.52208
"IMDB",25000,"SimpleLSTM",7.5,1e-05,5664,70,3.12066924570961,1.77691629951341,0.22656,2.51708984375,244514,0.726872498462028,0.451618039246905,0.722905370521545,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,4688,105,3.06476110300329,3.61607198509736,0.18752,2.7783203125,244514,2.94303819734842,0.500637755102041,0.744824224989414,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,12112,475,6.81187734730281,6.07756143223577,0.48448,8.02734375,244514,49.5768948913469,0.613190944724422,175.226953869629,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,2080,285,3.6904470116965,1.58674207055216,0.0832,3.06884765625,244514,6.44774759477158,0.309750368276466,0.70685206237793,0.50004
"IMDB",25000,"SimpleLSTM",7.5,1e-05,6448,325,6.64547635474411,2.00843568281749,0.25792,5.78125,244514,6.44171967497379,0.465404311063475,0.692879680769444,0.52244
"IMDB",25000,"SimpleLSTM",7.5,1e-05,4576,165,3.68550699404595,6.88923547524914,0.18304,3.427734375,244514,44.3087132240219,0.462854858056777,2.11698951871078,0.50004
"IMDB",25000,"SimpleLSTM",7.5,1e-05,11760,215,8.0525182610061,4.17483813374799,0.4704,5.439453125,244514,43.89631626157,0.639051592714435,42.2523348327637,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,16240,115,1.61508414104713,2.21031070079041,0.6496,4.8876953125,244514,0.700625701972471,0.499283553574272,0.691002509844303,0.5536
"IMDB",25000,"SimpleLSTM",7.5,1e-05,12464,80,5.53344612185805,5.35633593018497,0.49856,3.388671875,244514,71.1183307464446,0.452502512562814,56.3941134527588,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,13008,335,0.145274135668963,5.32631407458662,0.52032,8.251953125,244514,0.653357300541229,0.629135113591072,0.656015818355083,0.62244
"IMDB",25000,"SimpleLSTM",7.5,1e-05,1744,175,6.95726348634384,0.984480809078217,0.06976,2.29736328125,244514,0.718973138991843,0.505132575006936,0.696925448284149,0.50064
"IMDB",25000,"SimpleLSTM",7.5,1e-05,17840,335,8.95157340856918,7.79481550671258,0.7136,8.251953125,244514,120.875684636446,0.499154180763654,23.1692575022888,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,11984,35,5.00978098981812,7.61410313454862,0.47936,2.33154296875,244514,80.5994138601157,0.49958041958042,114.267968012085,0.5
"IMDB",25000,"SimpleLSTM",7.5,1e-05,21504,365,4.52442526247229,2.23708309864276,0.86016,8.61328125,244514,6.84854912139483,0.503624355670103,0.703485612235069,0.50008
"IMDB",25000,"SimpleLSTM",7.5,1e-05,1440,160,5.30466081636844,0.259883932783945,0.0576,2.03369140625,244514,0.796474330127386,0.805615891947395,0.80310098772049,0.81044
"IMDB",25000,"SimpleLSTM",7.5,1e-05,16176,470,4.29546097117932,9.08770185701624,0.64704,9.765625,244514,60.008088938839,0.444577879188183,6.12616964392122,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,18368,75,8.28043976410408,2.05613221008516,0.73472,3.9794921875,75170,0.697279335196814,0.516820790816326,0.691468229327202,0.5332
"IMDB",25000,"SimpleRNN",7.5,1e-05,11680,265,1.39434040769747,2.26166694729956,0.4672,6.025390625,75170,0.679541671700555,0.589861194930597,0.68589172368288,0.5534
"IMDB",25000,"SimpleRNN",7.5,1e-05,2688,270,0.0276545638523799,7.99244360002708,0.10752,3.388671875,75170,0.640760719472364,0.643628078030061,0.58103919052124,0.708
"IMDB",25000,"SimpleRNN",7.5,1e-05,20288,470,2.30198618216508,3.88813576586455,0.81152,9.765625,75170,15.0505297547425,0.505457025920873,23.1907194180298,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,19920,460,5.75389478345216,7.23558518778271,0.7968,9.658203125,75170,1.18113850488353,0.497398543184183,9.52040424126148,0.5084
"IMDB",25000,"SimpleRNN",7.5,1e-05,5488,205,3.38743137940474,6.56955899505336,0.21952,4.150390625,75170,42.0331070110057,0.500419714594076,21.2739826649857,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,10976,125,7.66163781421109,8.73130160820361,0.43904,4.189453125,75170,8.74075483558711,0.499077638755213,46.0959992974853,0.50668
"IMDB",25000,"SimpleRNN",7.5,1e-05,3792,450,3.93178771268717,2.87942792377224,0.15168,5.1513671875,75170,1.36699301591393,0.498919567827131,1.15327332288742,0.50404
"IMDB",25000,"SimpleRNN",7.5,1e-05,864,490,7.24212901976853,7.64136911525353,0.03456,2.7099609375,75170,NA,0.501052631578947,NA,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,20176,480,3.68451997615623,0.45846767963261,0.80704,9.86328125,75170,0.678051985783315,0.577415878337924,0.690171716525555,0.55864
"IMDB",25000,"SimpleRNN",7.5,1e-05,13536,380,4.80076206381625,4.61218508844832,0.54144,8.7890625,75170,1.05677754940831,0.501438044259807,11.6225586969586,0.50008
"IMDB",25000,"SimpleRNN",7.5,1e-05,17792,50,0.804444179128891,0.798053646527001,0.71168,3.28369140625,75170,0.683751264058748,0.549699454639545,0.684966700704098,0.5542
"IMDB",25000,"SimpleRNN",7.5,1e-05,3552,495,6.49000546350089,1.29600709684298,0.14208,5.0537109375,75170,0.915383173179895,0.507271996785858,0.769279497566223,0.5068
"IMDB",25000,"SimpleRNN",7.5,1e-05,5536,430,3.07452052061825,2.3812377889684,0.22144,5.9423828125,75170,2.2431442352111,0.501578800111915,1.4818178855896,0.50752
"IMDB",25000,"SimpleRNN",7.5,1e-05,9760,155,5.97012874737567,5.82129947768226,0.3904,4.6435546875,75170,53.453114957611,0.460927205207044,104.771736161499,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,11456,500,9.04254493035702,7.38086202525378,0.45824,8.232421875,75170,NA,0.506268274121841,NA,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,23360,340,0.72364164552251,3.61539852840219,0.9344,8.3203125,75170,0.650551124599667,0.619238637731157,0.65932502808094,0.6048
"IMDB",25000,"SimpleRNN",7.5,1e-05,13072,480,9.79208856214018,5.88870340811302,0.52288,9.86328125,75170,25.5549285034105,0.477437437437437,5.20410693585396,0.50764
"IMDB",25000,"SimpleRNN",7.5,1e-05,11392,80,8.90584275165296,0.346111847409456,0.45568,3.388671875,75170,0.689205188680559,0.546276297896168,0.68686795027256,0.54756
"IMDB",25000,"SimpleRNN",7.5,1e-05,16624,485,1.19724802570953,1.71315266549595,0.66496,9.912109375,75170,0.673974008336241,0.582285510293126,0.687805068721771,0.55792
"IMDB",25000,"SimpleRNN",7.5,1e-05,15360,315,3.2747963615996,5.18387037552885,0.6144,8.0078125,75170,3.41705653666794,0.426900116190553,4.50680248641968,0.5038
"IMDB",25000,"SimpleRNN",7.5,1e-05,15104,50,8.71928642061218,4.47443150229352,0.60416,3.28369140625,75170,0.907144145186258,0.499599166265833,31.9558845536041,0.5054
"IMDB",25000,"SimpleRNN",7.5,1e-05,5952,170,1.94045302862129,2.33320103973423,0.23808,3.7939453125,75170,0.720454036039007,0.468366495889432,0.686352254934311,0.55332
"IMDB",25000,"SimpleRNN",7.5,1e-05,22960,55,0.705833010330348,4.23255491227981,0.9184,3.4326171875,75170,0.686108898331568,0.543790954131373,0.679839416356087,0.5676
"IMDB",25000,"SimpleRNN",7.5,1e-05,16576,350,4.29107370229239,4.90799537660296,0.66304,8.4375,75170,46.9168269127035,0.37510476114459,5.22786745434917,0.50024
"IMDB",25000,"SimpleRNN",7.5,1e-05,1376,40,5.86772875830723,0.0904109219008094,0.05504,1.171875,75170,0.861846132961576,0.645607147149553,0.886074194335937,0.687
"IMDB",25000,"SimpleRNN",7.5,1e-05,13920,300,5.22534909615028,7.42960352093596,0.5568,7.8173828125,75170,38.2443662625366,0.576335270238,36.4316924487305,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,448,30,6.81836806685223,5.70477012579072,0.01792,0.794677734375,75170,NA,0.500504255919965,NA,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,16128,45,2.78149395896521,6.72657160644523,0.64512,3.12744140625,75170,6.88277251357395,0.504116961882958,2.91750845769882,0.50684
"IMDB",25000,"SimpleRNN",7.5,1e-05,17936,355,0.766263563051368,2.33378167340526,0.71744,8.49609375,75170,0.672307413924781,0.584235480047412,0.682156835551262,0.56568
"IMDB",25000,"SimpleRNN",7.5,1e-05,20640,90,9.29133642436606,8.97578849330179,0.8256,4.3408203125,75170,1.52489998390661,0.503542958370239,12.3684129048729,0.5116
"IMDB",25000,"SimpleRNN",7.5,1e-05,6752,405,3.98225695039477,0.265264632779541,0.27008,6.4404296875,75170,1.1437167225971,0.618410446558117,0.764053932886124,0.67816
"IMDB",25000,"SimpleRNN",7.5,1e-05,20272,195,3.03010684855067,4.40165102239811,0.81088,6.3232421875,75170,6.16819086600266,0.513484358144552,12.194568285141,0.50856
"IMDB",25000,"SimpleRNN",7.5,1e-05,20672,365,7.06140226798296,5.81233660751156,0.82688,8.61328125,75170,45.8374171285437,0.286577073834093,10.6568934395075,0.50336
"IMDB",25000,"SimpleRNN",7.5,1e-05,18736,25,8.76024103639674,3.57466516887275,0.74944,2.39501953125,75170,106.59076592653,0.283798390648144,82.1247936355591,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,15040,275,3.95053133816197,3.82287722365579,0.6016,7.490234375,75170,36.5720474160676,0.381597946414247,44.3831799765015,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,10096,200,9.52489774907546,6.41674249025008,0.40384,5.25390625,75170,123.531724081507,0.496540138394464,176.061177270508,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,9664,295,4.16258902497494,0.885226593582787,0.38656,6.3525390625,75170,0.69064565297847,0.535742811501597,0.686337734048367,0.5476
"IMDB",25000,"SimpleRNN",7.5,1e-05,5296,295,0.101453148631298,7.51580798448849,0.21184,4.9462890625,75170,0.627566571324541,0.659290271132376,0.628672683954239,0.65448
"IMDB",25000,"SimpleRNN",7.5,1e-05,9408,235,6.04343532935206,6.97366875218191,0.37632,5.68359375,75170,83.3630061692524,0.388489497570184,1.05080896043777,0.50064
"IMDB",25000,"SimpleRNN",7.5,1e-05,10080,130,3.81430275841433,5.14884939096844,0.4032,4.267578125,75170,21.3204976443021,0.609969619443556,60.0745677246094,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,7648,290,4.87318711278719,3.84149300365314,0.30592,5.46875,75170,7.43389760928739,0.459792993630573,9.07290757648468,0.50716
"IMDB",25000,"SimpleRNN",7.5,1e-05,1712,60,6.19395305035061,2.57158874314555,0.06848,1.473388671875,75170,4.02066324560322,0.501485228002569,1.29850287467957,0.50952
"IMDB",25000,"SimpleRNN",7.5,1e-05,21568,170,4.01174869639564,7.73286102090894,0.86272,5.9130859375,75170,26.5754013845711,0.462953315968744,8.09521475923538,0.50552
"IMDB",25000,"SimpleRNN",7.5,1e-05,16480,485,7.70064525655112,9.6785355137622,0.6592,9.912109375,75170,233.267239449363,0.501202501202501,53.1884425520182,0.50152
"IMDB",25000,"SimpleRNN",7.5,1e-05,6352,285,4.20137079041248,0.401070673043761,0.25408,5.4248046875,75170,0.783763176588142,0.551815023361687,0.70974645293951,0.66644
"IMDB",25000,"SimpleRNN",7.5,1e-05,8112,105,0.300501691951845,6.8335801860155,0.32448,3.36181640625,75170,0.644975065078179,0.63179450475168,0.646609284505844,0.62136
"IMDB",25000,"SimpleRNN",7.5,1e-05,8272,460,0.76942001487319,1.11466438795287,0.33088,6.85546875,75170,0.845300073788476,0.589571605381882,0.67329248011589,0.67636
"IMDB",25000,"SimpleRNN",7.5,1e-05,16656,485,6.25671663824917,2.17026692188517,0.66624,9.912109375,75170,6.15378055414376,0.502636133134785,4.97997168041229,0.5076
"IMDB",25000,"SimpleRNN",7.5,1e-05,12784,495,0.349968349708636,5.77002342949055,0.51136,10.01953125,75170,0.65267665521764,0.616748926608082,0.657596793859005,0.60752
"IMDB",25000,"SimpleRNN",7.5,1e-05,9168,165,6.08518115721269,7.68985210178113,0.36672,4.78515625,75170,0.72869999437802,0.502194283003202,0.855376386710405,0.51736
"IMDB",25000,"SimpleRNN",7.5,1e-05,22112,75,8.97322554114492,5.7347034878858,0.88448,3.9794921875,75170,20.262377606335,0.403851554663992,34.5979983553314,0.50116
"IMDB",25000,"SimpleRNN",7.5,1e-05,18592,315,1.68935032201739,8.21594352893366,0.74368,8.0078125,75170,6.19225086157433,0.481460674157303,3.93731412304878,0.50616
"IMDB",25000,"SimpleRNN",7.5,1e-05,11472,140,4.73761797276864,1.45134512182422,0.45888,4.42138671875,75170,0.719295340062564,0.506880271175497,0.68908449467659,0.52944
"IMDB",25000,"SimpleRNN",7.5,1e-05,7008,270,0.497809440617382,5.69176652392232,0.28032,5.283203125,75170,0.680619497770224,0.569914583992407,0.682095626106262,0.56308
"IMDB",25000,"SimpleRNN",7.5,1e-05,9632,220,8.77472585992125,5.72695890170757,0.38528,5.5029296875,75170,81.3167306206569,0.500523644566181,70.9215998855591,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,23680,305,7.42663912610894,5.04999396109049,0.9472,7.880859375,75170,149.529328306764,0.250679456434852,123.88376300354,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,1520,480,5.0634890733803,8.13583472564211,0.0608,3.45458984375,75170,NA,0.505513685045617,NA,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,6672,285,2.03609471883935,9.54417592599877,0.26688,5.4248046875,75170,6.99682524854348,0.466260113994181,12.4221305943298,0.50268
"IMDB",25000,"SimpleRNN",7.5,1e-05,2864,225,9.53638056670191,0.579019232781836,0.11456,3.271484375,75170,0.864854302519698,0.563657453701852,0.692848114519119,0.58976
"IMDB",25000,"SimpleRNN",7.5,1e-05,22896,420,8.0051324648512,6.25901545592293,0.91584,9.228515625,75170,21.5645207961973,0.491798687790046,17.4276825622559,0.50648
"IMDB",25000,"SimpleRNN",7.5,1e-05,624,200,8.44032829912538,1.03768232194313,0.02496,1.571044921875,75170,NA,0.497050680149272,NA,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,20464,165,2.40922434377018,8.37497748189176,0.81856,5.8251953125,75170,43.3871003999782,0.427362593910637,36.9158434716797,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,17264,385,4.08266409431134,0.786781991981137,0.69056,8.84765625,75170,0.69256110469581,0.520038282091159,0.690104191520214,0.525
"IMDB",25000,"SimpleRNN",7.5,1e-05,19904,160,2.80636252682835,9.44438246417007,0.79616,5.7373046875,75170,35.3241885934948,0.495931700669365,39.7892909899902,0.50708
"IMDB",25000,"SimpleRNN",7.5,1e-05,10448,205,2.75941049198611,6.64583698727005,0.41792,5.3173828125,75170,6.00837348053489,0.483487450462351,6.50901471457481,0.50648
"IMDB",25000,"SimpleRNN",7.5,1e-05,3952,130,8.94190914657231,2.88425934974046,0.15808,2.8515625,75170,50.0911193899711,0.501457143997764,10.580820476532,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,5888,310,9.6299188827383,1.44185098819615,0.23552,5.068359375,75170,6.86164909033912,0.540164098459075,4.75273260063171,0.50168
"IMDB",25000,"SimpleRNN",7.5,1e-05,6192,105,4.29618461921334,9.29833133852874,0.24768,3.02734375,75170,11.6355437054921,0.501219560958055,25.3629210144043,0.50452
"IMDB",25000,"SimpleRNN",7.5,1e-05,13280,35,2.16469128066244,9.06098265153476,0.5312,2.78564453125,75170,13.3905635323246,0.493612264452252,14.0318415787506,0.5068
"IMDB",25000,"SimpleRNN",7.5,1e-05,80,25,0.499453072408108,4.71810610305877,0.0032,0.5670166015625,75170,NA,0.496017350157729,NA,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,19648,330,7.63022704511795,5.50923390143144,0.78592,8.193359375,75170,0.961757435025884,0.490447130150373,30.4912059198105,0.50004
"IMDB",25000,"SimpleRNN",7.5,1e-05,17680,30,3.20357463100563,9.57444238032318,0.7072,2.59765625,75170,6.90956506675309,0.436604498519171,3.67540492373467,0.50708
"IMDB",25000,"SimpleRNN",7.5,1e-05,16368,240,9.26060745298478,7.19647096859613,0.65472,7.001953125,75170,40.0849125645646,0.499125735177237,59.8134349311829,0.50732
"IMDB",25000,"SimpleRNN",7.5,1e-05,17264,70,5.05758870431645,5.21692767572826,0.69056,3.84765625,75170,11.8054419570727,0.625201223438506,38.3693896794128,0.50692
"IMDB",25000,"SimpleRNN",7.5,1e-05,19088,355,3.16213418629473,6.62005047887316,0.76352,8.49609375,75170,0.748392807530835,0.507316103379722,0.707964480524063,0.50056
"IMDB",25000,"SimpleRNN",7.5,1e-05,2912,445,6.14896471900842,2.82856966069592,0.11648,4.53125,75170,NA,0.499698419719329,NA,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,1104,350,5.45061598936283,8.36976894725723,0.04416,2.5830078125,75170,NA,0.496053310063068,NA,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,11392,425,3.43012953676098,3.90722067209235,0.45568,7.59765625,75170,9.58393396417303,0.497405603895586,4.14012815988541,0.50692
"IMDB",25000,"SimpleRNN",7.5,1e-05,24944,455,3.53650748931029,3.3632172234418,0.99776,9.609375,75170,32.082194193527,0.570424503813745,33.8621019543457,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,944,265,4.87906960497165,2.9225988058336,0.03776,2.119140625,75170,NA,0.501893109082938,NA,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,24800,255,6.85026307227841,1.33706343688649,0.992,7.216796875,75170,0.693961424498653,0.49147074242852,0.688601844344139,0.53172
"IMDB",25000,"SimpleRNN",7.5,1e-05,5520,300,6.46723049224749,3.08038471363594,0.2208,4.9853515625,75170,9.56318837411025,0.468040990470114,5.29652607574463,0.50608
"IMDB",25000,"SimpleRNN",7.5,1e-05,256,460,6.51853557287481,4.29759766820697,0.01024,1.54052734375,75170,NA,0.500238549618321,NA,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,15712,130,1.88491580569527,0.907244655396224,0.62848,5.185546875,75170,0.658402792678273,0.624828973843058,0.64931387545824,0.64124
"IMDB",25000,"SimpleRNN",7.5,1e-05,10688,465,8.29119127197361,0.557024073180944,0.42752,7.94921875,75170,0.693833249120853,0.500100292855137,0.690056674585342,0.53528
"IMDB",25000,"SimpleRNN",7.5,1e-05,22912,75,5.0204106889103,1.01415786720243,0.91648,3.9794921875,75170,0.696353365365078,0.504234605034035,0.701847837772369,0.52136
"IMDB",25000,"SimpleRNN",7.5,1e-05,8064,495,9.29062241481376,6.61501086336109,0.32256,7.109375,75170,49.6977370160564,0.502249057827126,10.6570449230957,0.50432
"IMDB",25000,"SimpleRNN",7.5,1e-05,17344,405,4.01713413472105,7.93467552497904,0.69376,9.072265625,75170,1.17873708744262,0.499198525286527,24.6448340819795,0.50004
"IMDB",25000,"SimpleRNN",7.5,1e-05,22656,165,2.35476054460459,3.31021134719264,0.90624,5.8251953125,75170,0.974669513889692,0.496045467191288,0.70106809969902,0.5156
"IMDB",25000,"SimpleRNN",7.5,1e-05,13664,145,6.59759883621625,4.85204133687132,0.54656,5.46875,75170,53.0494876836294,0.49902254139238,15.891859208374,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,14576,165,3.85033516912087,4.1391705534213,0.58304,5.8251953125,75170,5.41586599604516,0.535620901886641,1.44122165065765,0.51052
"IMDB",25000,"SimpleRNN",7.5,1e-05,22560,120,7.80006328785047,0.239816722263606,0.9024,4.990234375,75170,1.17248513824111,0.567592518262824,0.787482972240448,0.6584
"IMDB",25000,"SimpleRNN",7.5,1e-05,16800,385,0.0827031945798919,4.19370753611217,0.672,8.84765625,75170,0.630291578034176,0.638645370481566,0.616816354925632,0.67776
"IMDB",25000,"SimpleRNN",7.5,1e-05,16400,140,2.97635225647509,0.0828701218863029,0.656,5.3759765625,75170,0.705040104325413,0.525605494637908,0.679189812574387,0.56504
"IMDB",25000,"SimpleRNN",7.5,1e-05,19888,225,5.79134017755447,7.32972689648894,0.79552,6.7822265625,75170,0.778244200426882,0.492201177781315,8.06278630675392,0.50004
"IMDB",25000,"SimpleRNN",7.5,1e-05,14208,485,0.284232557879624,3.61457938575319,0.56832,9.912109375,75170,0.62852118163646,0.662950531447295,0.621891217856407,0.66716
"IMDB",25000,"SimpleRNN",7.5,1e-05,14864,325,4.74699597802159,5.58333805141441,0.59456,8.134765625,75170,44.1182687155692,0.498418418418418,13.37127806633,0.50008
"IMDB",25000,"SimpleRNN",7.5,1e-05,17952,210,2.04965243766239,3.45226511203698,0.71808,6.5576171875,75170,1.9585871642622,0.505799072148456,2.04121448606968,0.50852
"IMDB",25000,"SimpleRNN",7.5,1e-05,5296,480,2.77458960937746,4.9199258359191,0.21184,6.26953125,75170,16.5768462328851,0.543634844203908,13.173170505867,0.50336
"IMDB",25000,"SimpleRNN",7.5,1e-05,20736,155,5.05116548869615,0.537754818874418,0.82944,5.6494140625,75170,0.693786008976272,0.508137360232382,0.694265463275909,0.52184
"IMDB",25000,"SimpleRNN",7.5,1e-05,24080,240,9.95394013210366,5.3646503529328,0.9632,7.001953125,75170,48.8106442752338,0.298499720692682,71.4503808509445,0.5004
"IMDB",25000,"SimpleRNN",7.5,1e-05,5744,270,6.90365615932797,5.45066989967966,0.22976,4.736328125,75170,NA,0.501137225170584,NA,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,4448,480,6.91301933671059,5.77999839481479,0.17792,5.732421875,75170,18.7547120323422,0.483636509657471,1.49194847949982,0.50572
"IMDB",25000,"SimpleRNN",7.5,1e-05,21392,45,0.594028805247142,3.27332020647115,0.85568,3.12744140625,75170,0.691957362916925,0.508313349320544,0.689730620322227,0.54048
"IMDB",25000,"SimpleRNN",7.5,1e-05,12816,390,0.314732956864762,4.30171739390801,0.51264,8.896484375,75170,0.65233341597244,0.620607768162608,0.641195378298759,0.63168
"IMDB",25000,"SimpleRNN",7.5,1e-05,6000,250,5.26993254472994,9.84656286351035,0.24,4.5654296875,75170,36.7255355281519,0.498231937635618,51.5615954589844,0.50692
"IMDB",25000,"SimpleRNN",7.5,1e-05,6064,90,3.07514321758217,5.00034260793899,0.24256,2.81982421875,75170,13.2748791161083,0.495241871530531,15.3173539996338,0.507
"IMDB",25000,"SimpleRNN",7.5,1e-05,10256,375,1.33669999731841,8.6292324617021,0.41024,7.1484375,75170,18.6585954956641,0.430341914401849,4.35338944197557,0.50064
"IMDB",25000,"SimpleRNN",7.5,1e-05,20128,255,6.78234159124255,1.93430297957636,0.80512,7.216796875,75170,4.78230528742651,0.480198820011315,5.25806277378082,0.50604
"IMDB",25000,"SimpleRNN",7.5,1e-05,8912,175,0.279808434126035,3.31140286770564,0.35648,4.921875,75170,0.625575836940039,0.664943288846138,0.639977504963875,0.63896
"IMDB",25000,"SimpleRNN",7.5,1e-05,16,150,6.72663836718848,8.74291981728707,0.00064,0.562896728515625,75170,NA,0.501638308791599,NA,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,12512,260,0.484938634937359,7.09977986107491,0.50048,7.28515625,75170,0.673037794807501,0.581858054226475,0.673798058197498,0.57676
"IMDB",25000,"SimpleRNN",7.5,1e-05,1056,480,2.47086829505843,7.4440861658462,0.04224,2.93212890625,75170,NA,0.503726857417648,NA,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,24560,195,6.89355972338902,8.31939983702526,0.9824,6.3232421875,75170,84.3454643806189,0.569969849246231,91.7356639069366,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,11600,410,0.676669701620244,8.28594614833677,0.464,7.470703125,75170,0.678262902644279,0.572749567804447,0.68799380954504,0.5508
"IMDB",25000,"SimpleRNN",7.5,1e-05,17952,245,1.26067135065554,4.51276453624251,0.71808,7.0703125,75170,0.669492270994953,0.532684227537169,0.696921818563938,0.51644
"IMDB",25000,"SimpleRNN",7.5,1e-05,5408,320,8.11369130300553,6.90574186340896,0.21632,5.146484375,75170,73.1489686270805,0.578852182300458,68.6054588476563,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,6512,215,7.86044262275737,9.40014544438608,0.26048,4.7314453125,75170,5.46793680202578,0.497693428293946,26.6429828487396,0.50708
"IMDB",25000,"SimpleRNN",7.5,1e-05,6256,385,2.62331806543511,7.0792530387337,0.25024,6.2841796875,75170,13.6277780725095,0.501768891362245,6.61981437644959,0.50464
"IMDB",25000,"SimpleRNN",7.5,1e-05,288,350,0.264266394501055,1.7285404166697,0.01152,1.448974609375,75170,0.755750704453462,0.652267132533947,0.7197986469841,0.6956
"IMDB",25000,"SimpleRNN",7.5,1e-05,7408,170,1.74894951341375,7.57329035442437,0.29632,4.2236328125,75170,2.70800770122173,0.469386944256824,3.984356668396,0.50236
"IMDB",25000,"SimpleRNN",7.5,1e-05,15552,110,7.34389138270006,9.81126983102698,0.62208,4.7802734375,75170,122.593835800495,0.463885132447697,121.255405111694,0.5
"IMDB",25000,"SimpleRNN",7.5,1e-05,11744,350,3.2722241412018,4.43325211905725,0.46976,6.904296875,75170,5.52878752689415,0.47767929089444,1.7903525480032,0.5038
"IMDB",25000,"SimpleRNN",7.5,1e-05,15904,60,5.74565224764894,2.99047957420673,0.63616,3.5791015625,75170,30.7569217507463,0.428027418126428,68.5053688482666,0.5
